cicid,i94yr,i94mon,i94cit,i94res,i94port,arrdate,i94mode,i94addr,depdate,i94bir,i94visa,count,dtadfile,visapost,occup,entdepa,entdepd,entdepu,matflag,biryear,dtaddto,gender,insnum,airline,admnum,fltno,visatype
5253767,2016,4,209,209,SAI,20572,1,MP,20576,46,2,1,20160428,,,G,O,,M,1970,7272016,M,,OZ,59383902533,1087,WT
994837,2016,4,117,131,NYC,20550,1,TE,20555,60,1,1,20160406,,,O,O,,M,1956,7042016,,,AA,55704585933,199,WB
3291050,2016,4,690,690,CHI,20561,1,NY,20564,55,2,1,20160417,,,G,O,,M,1961,7152016,F,,UA,56335127933,850,WT
5643776,2016,4,687,687,NYC,20573,1,FL,20588,8,2,1,20160429,BNS,,G,O,,M,2008,10282016,F,,AR,94836481830,1302,B2
91889,2016,4,464,464,CHI,20545,1,CA,20562,64,2,1,20160401,,,G,O,,M,1952,6292016,M,,NZ,55426253833,8,WT
5429441,2016,4,112,112,TAM,20573,3,ME,20576,23,2,1,20160429,,,Z,K,,M,1993,7272016,F,,,17527967627,LAND,WT
3652390,2016,4,108,108,LOS,20564,1,LA,20592,21,2,1,20160420,,,G,O,,M,1995,7182016,M,,DY,56495982733,7091,WT
4899947,2016,4,213,213,LOS,20570,1,VA,20677,61,2,1,20160426,HYD,,G,O,,M,1955,10252016,F,,EY,94553209830,131,B2
4291831,2016,4,135,135,ORL,20567,1,UN,20581,30,2,1,20160423,,,G,O,,M,1986,7212016,F,,VS,59119796133,71,WT
1782990,2016,4,111,111,NYC,20554,1,NY,20562,56,2,1,20160410,,,G,O,,M,1960,7082016,M,,SE,55964085033,70,WT
4051263,2016,4,123,123,MIA,20566,1,FL,20582,37,2,1,20160422,,,G,I,,M,1979,7202016,F,,BA,59093665733,209,WT
4106787,2016,4,258,258,WAS,20566,1,MA,,26,3,1,20160422,ISL,,G,,,,1990,D/S,F,,QR,94247471130,707,F2
2021799,2016,4,209,209,HHW,20555,1,,20563,47,2,1,20160411,,,O,O,,M,1969,7092016,,,JL,56009600233,80,WT
4078254,2016,4,148,112,CHI,20566,1,IL,20576,32,1,1,20160422,,,G,O,,M,1984,7202016,M,,AB,56569023633,7420,WB
2023167,2016,4,209,209,HHW,20555,1,HI,20559,26,2,1,20160411,,,G,O,,M,1990,7092016,M,,HA,56013293533,458,WT
442884,2016,4,111,111,SFR,20547,1,CA,20551,45,1,1,20160403,,,G,O,,M,1971,7012016,M,,AF,55560338233,84,WB
1577932,2016,4,117,575,FTL,20553,1,NY,20557,35,2,1,20160409,,,G,O,,M,1981,7072016,F,,B6,55892320033,38,WT
4471633,2016,4,734,120,NYC,20567,1,NY,20573,35,2,1,20160423,,,O,K,,M,1981,7212016,,,LH,59119923633,400,WT
2693162,2016,4,130,130,OAK,20559,1,CA,20566,54,2,1,20160415,,,G,O,,M,1962,7132016,F,,DY,56215309433,7067,WT
5081528,2016,4,254,276,SFR,20571,1,AL,20573,48,1,1,20160427,,,O,O,,M,1968,7252016,,,EV,59327444033,5510,WB
2673594,2016,4,111,111,NYC,20559,1,NY,20565,30,2,1,20160415,,,G,O,,M,1986,7132016,F,,AF,56188304433,12,WT
1714703,2016,4,582,582,WPB,20553,1,,20554,31,2,1,20160409,MEX,,G,O,,M,1985,10082016,F,,UA,93136584930,887,B2
1182448,2016,4,135,135,NYC,20551,1,NY,20555,28,2,1,20160407,,,G,O,,M,1988,7052016,M,,KL,55789321633,643,WT
712131,2016,4,438,438,TOR,20548,1,NY,20553,46,2,1,20160404,,,G,O,,M,1970,7022016,F,,AA,55589687133,4104,WT
4749124,2016,4,343,343,HOU,20569,1,GA,20583,38,2,1,20160425,ABU,,G,O,,M,1978,10242016,M,,UA,94482224030,143,B2
4456287,2016,4,687,687,MIA,20567,1,FL,,32,2,1,20160423,BNS,,G,,,,1984,10222016,M,,AR,94317704330,1302,B2
5834016,2016,4,582,582,MIA,20574,1,NV,20588,49,2,1,20160430,MEX,,G,O,,M,1967,10292016,F,,Y4,94981779930,966,B2
1333584,2016,4,688,688,MIA,20551,1,MA,20555,18,2,1,20160407,LPZ,,G,O,,M,1998,10062016,F,,AA,92970500430,922,B2
4737343,2016,4,245,575,LOS,20569,1,,20570,53,2,1,20160425,SNJ,,G,O,,M,1963,10242016,F,,DL,94532029230,1396,B2
561992,2016,4,582,582,CHI,20547,1,IL,,28,2,1,20160403,,,T,,,,1988,10022016,M,,Y4,674349685,940,B2
5724253,2016,4,209,209,HHW,20574,1,HI,20581,20,2,1,20160430,,,G,O,,M,1996,7282016,M,,HA,59542466633,450,WT
1344231,2016,4,696,696,SFR,20551,1,TX,20555,44,2,1,20160407,CRS,,G,O,,M,1972,10062016,M,,UA,92959397830,1045,B2
4489316,2016,4,123,123,DET,20568,1,FL,20580,19,2,1,20160424,,,G,O,,M,1997,7222016,F,,DL,59194103033,137,WT
3869924,2016,4,141,141,NEW,20565,1,NJ,20568,29,2,1,20160421,,,T,O,,M,1987,7192016,F,,DL,856615085,21,WT
4729596,2016,4,245,206,VCV,20569,1,CA,20584,60,2,1,20160425,HNK,,H,O,,M,1956,10092016,F,,RV,93221901830,1884,B2
3900131,2016,4,254,276,HHW,20565,1,HI,20571,33,2,1,20160421,,,G,O,,M,1983,7192016,F,,LJ,56539088033,601,WT
1193133,2016,4,148,112,CHI,20551,1,AL,20561,58,2,1,20160407,,,O,O,,M,1958,7052016,,,AF,55763314933,682,WT
3907700,2016,4,350,350,TAM,20565,1,VA,20647,39,2,1,20160421,KHT,,G,O,,M,1977,10202016,F,,TK,94172002030,7,B2
5226618,2016,4,131,131,NYC,20572,1,NY,20575,35,2,1,20160428,,,G,O,,M,1981,7262016,F,,LX,59389988233,16,WT
5892575,2016,4,691,691,ATL,20574,1,NY,20582,44,2,1,20160430,BGT,,G,O,,M,1972,10292016,M,,DL,94980252730,982,B2
3292986,2016,4,691,691,MIA,20561,1,FL,20562,40,2,1,20160417,BGT,,G,O,,M,1976,10162016,F,,AA,93835121530,916,B2
4168875,2016,4,577,577,ATL,20566,1,FL,20573,49,2,1,20160422,GTM,,G,O,,M,1967,10212016,F,,AA,94264707230,2247,B2
3162474,2016,4,245,245,LOS,20561,1,CA,20634,61,2,1,20160417,GUZ,,G,O,,M,1955,10162016,F,,MU,93798105630,583,B2
662899,2016,4,135,135,LOS,20548,1,CA,20556,37,2,1,20160404,,,G,O,,M,1979,7022016,F,,BA,55612783533,283,WT
4525560,2016,4,209,209,HOU,20568,1,TX,20574,30,1,1,20160424,,,O,O,,M,1986,7222016,,,NH,59168690233,174,WB
5069811,2016,4,213,213,BOS,20571,1,MA,,70,2,1,20160427,MDR,,G,,,,1946,10262016,F,,QR,94675779030,743,B2
2468972,2016,4,689,689,DAL,20557,1,CA,20570,25,1,1,20160413,SPL,,G,Q,,M,1991,10122016,M,,AA,93388905630,962,B1
858814,2016,4,209,209,HHW,20549,1,HI,20553,2,2,1,20160405,,,G,O,,M,2014,7032016,F,,NH,55679408733,186,WT
621527,2016,4,692,692,NYC,20547,1,NJ,20701,53,2,1,20160403,,,T,N,,M,1963,5032016,M,,AV,673212085,20,B2
2318687,2016,4,123,123,LOS,20557,1,FL,20567,35,2,1,20160413,,,O,O,,M,1981,7112016,,,UX,56104101233,97,WT
3352680,2016,4,209,209,HHW,20562,1,HI,20565,30,2,1,20160418,,,G,O,,M,1986,7162016,F,,HA,56398325633,458,WT
431930,2016,4,746,158,NYC,20546,1,MA,20560,34,1,1,20160402,,,O,O,,M,1982,10012016,,,SU,92560611030,100,B1
2810765,2016,4,576,576,LOS,20559,1,CA,20573,48,1,1,20160415,SNS,,G,O,,M,1968,10142016,M,,AV,93556997530,520,B1
5248600,2016,4,148,112,CHI,20572,1,IL,20587,60,2,1,20160428,,,G,O,,M,1956,7262016,F,,LH,59389703133,430,WT
3661015,2016,4,116,116,SEA,20564,1,NY,20568,57,2,1,20160420,,,G,O,,M,1959,7182016,F,,EI,56454203833,111,WT
3863510,2016,4,135,135,LOS,20565,1,CA,20574,28,2,1,20160421,,,O,O,,M,1988,7192016,,,AA,56545547833,109,WT
247003,2016,4,135,135,SEA,20546,1,,20560,14,2,1,20160402,,,O,O,,M,2002,6302016,,,VS,55490591933,109,WT
5418335,2016,4,103,103,CHI,20573,1,NV,20583,34,1,1,20160429,,,G,O,,M,1982,7272016,M,,LH,59501691433,432,WB
5928244,2016,4,438,438,HHW,20567,2,,,70,2,1,20160520,,,A,W,,M,1946,7212016,M,3576,,86789871928,,WT
1051236,2016,4,438,438,HHW,20550,1,HI,20559,24,2,1,20160406,,,G,O,,M,1992,7042016,M,,JQ,55721010733,1,WT
5295362,2016,4,438,438,HOU,20572,1,LA,20577,46,2,1,20160428,,,G,N,,M,1970,7262016,M,,UA,59432288833,1033,WT
2928372,2016,4,213,213,PHO,20560,1,NY,20565,59,1,1,20160416,BMB,,G,O,,M,1957,10152016,F,,AI,93677044130,101,B1
5714054,2016,4,148,112,PHI,20574,1,FL,20585,78,2,1,20160430,,,G,O,,M,1938,7282016,M,,AA,59539633133,717,WT
2486203,2016,4,111,111,NYC,20558,1,NY,20566,14,2,1,20160414,,,G,O,,M,2002,7122016,F,,AA,56129330733,45,WT
5246711,2016,4,148,112,NYC,20572,1,NY,20582,4,2,1,20160428,,,G,O,,M,2012,7262016,M,,LH,59402400933,410,WT
4344944,2016,4,464,438,LOS,20567,1,CA,20575,47,1,1,20160423,,,G,O,,M,1969,7212016,M,,DL,59108613833,40,WB
628369,2016,4,107,107,NYC,20548,1,NJ,20560,55,2,1,20160404,WRW,,G,O,,M,1961,10032016,F,,LO,92765827030,26,B2
1037028,2016,4,245,245,ATL,20550,1,NV,20679,56,2,1,20160406,GUZ,,G,O,,M,1960,10052016,F,,DL,92874494230,588,B2
982461,2016,4,103,135,MIA,20550,1,FL,20551,9,2,1,20160406,,,G,O,,M,2007,7042016,F,,AA,55710564333,57,WT
4865286,2016,4,123,123,SFB,20570,1,FL,20574,30,2,1,20160426,,,G,Q,,M,1986,7242016,M,,TB,59282654933,217,WT
5411783,2016,4,692,692,LOS,20572,1,CA,20575,31,2,1,20160428,GYQ,,G,O,,M,1985,10272016,F,,KE,94800257930,11,B2
5270782,2016,4,213,213,NYC,20572,1,OR,20611,66,2,1,20160428,MDR,,G,O,,M,1950,10272016,M,,EK,94768460530,201,B2
4273827,2016,4,123,123,TAM,20567,1,FL,20579,47,2,1,20160423,,,G,O,,M,1969,7212016,F,,LH,59150671333,482,WT
886260,2016,4,438,438,SFR,20549,1,IL,20562,62,2,1,20160405,,,G,O,,M,1954,7032016,M,,QF,55655650533,73,WT
1006956,2016,4,135,135,DUB,20550,1,NY,20553,19,2,1,20160406,,,G,O,,M,1997,7042016,F,,EI,55693515233,105,WT
1214788,2016,4,245,245,POO,20551,1,NC,20562,51,2,1,20160407,SHG,,G,O,,M,1965,10062016,M,,CA,92949645330,819,B2
2320039,2016,4,124,124,LOS,20557,1,CA,20598,20,2,1,20160413,,,G,O,,M,1996,7112016,M,,DY,56109610433,7083,WT
3837135,2016,4,111,111,MIA,20565,1,FL,20573,44,2,1,20160421,,,G,O,,M,1972,7192016,M,,AF,56541380633,90,WT
1163269,2016,4,114,114,NYC,20551,1,NY,20555,38,2,1,20160407,,,G,O,,M,1978,7052016,F,,DL,55754852133,405,WT
264030,2016,4,135,135,FMY,20546,1,FL,20547,48,1,1,20160402,LND,,G,R,,M,1968,10012016,M,,BA,92578375130,2037,B1
2758084,2016,4,464,464,LOS,20559,1,,20560,34,2,1,20160415,,,G,N,,M,1982,7132016,F,,NZ,56230540833,1,WT
5365953,2016,4,582,582,HOU,20572,1,PA,20581,32,2,1,20160428,MTM,,G,O,,M,1984,10272016,M,,UA,94743879130,4429,B2
888522,2016,4,512,512,FTL,20549,1,IN,,61,2,1,20160405,,,O,,,,1955,10042016,,,B6,92825651530,2316,B2
2007033,2016,4,135,135,ORL,20555,1,FL,20569,36,2,1,20160411,,,O,O,,M,1980,7092016,,,VS,56012306233,15,WT
2884459,2016,4,111,111,CHI,20560,1,IL,20568,36,2,1,20160416,,,G,Q,,M,1980,7142016,F,,AA,56248407533,41,WT
1366324,2016,4,129,129,NEW,20552,1,NY,20558,55,2,1,20160408,,,T,O,,M,1961,7062016,F,,TP,740048085,203,WT
1772879,2016,4,696,696,LLB,20553,3,TX,20638,30,2,1,20160409,CRS,,Z,I,,M,1986,10082016,M,,,750343085,LAND,B2
18310,2016,4,123,123,SEA,20545,1,CA,20548,45,2,1,20160401,,,G,I,,M,1971,6292016,M,,DL,55421541133,143,WT
934333,2016,4,582,582,HOU,20549,1,CO,20660,29,2,1,20160405,MEX,,G,I,,M,1987,10042016,M,,WN,92835588130,2831,B2
5402467,2016,4,687,687,LOS,20572,1,FL,20585,9,2,1,20160428,BNS,,G,O,,M,2007,10272016,M,,LA,94727565230,502,B2
2369222,2016,4,254,276,SFR,20556,1,CA,20563,60,2,1,20160413,,,G,O,,M,1956,7112016,F,,KE,56064397733,17,WT
5714501,2016,4,148,112,FMY,20574,1,FL,20600,37,2,1,20160430,,,G,O,,M,1979,7282016,M,,AB,59534452133,7008,WT
2876316,2016,4,107,107,CHI,20560,1,IL,20566,57,2,1,20160416,WRW,,G,O,,M,1959,10152016,M,,KL,93728024630,611,B2
2497179,2016,4,123,123,SPM,20558,1,FL,20562,52,2,1,20160414,,,G,O,,M,1964,7122016,M,,DL,56129553433,161,WT
1799852,2016,4,130,130,NYC,20554,1,NY,20560,56,2,1,20160410,,,G,O,,M,1960,7082016,F,,DY,55963602933,7011,WT
3083727,2016,4,108,108,FTL,20561,1,FL,20568,28,2,1,20160417,,,G,O,,M,1988,7152016,F,,DY,56348296733,7041,WT
5680234,2016,4,123,123,NYC,20574,1,NY,20579,41,2,1,20160430,,,G,O,,M,1975,7282016,F,,SN,59532288933,501,WT
1632631,2016,4,245,438,LOS,20553,1,CA,20567,49,2,1,20160409,SYD,,G,O,,M,1967,10082016,M,,QF,93137645430,17,B2
594975,2016,4,582,582,LVG,20547,1,AZ,20645,51,2,1,20160403,NVL,,G,I,,M,1965,10022016,M,,AA,92678404630,1686,B2
6046172,2016,4,254,276,SAI,20569,1,,20572,11,2,1,20160701,,,A,D,,M,2005,6082016,X,3980,OZ,46165199833,,GMT
3826085,2016,4,694,694,ATL,20564,1,MN,20697,71,2,1,20160420,LMA,,G,O,,M,1945,10192016,F,,DL,94017620730,150,B2
428602,2016,4,692,692,TAM,20546,1,NY,20555,1,2,1,20160402,QTO,,G,O,,M,2015,10012016,M,,EQ,92539917330,550,B2
4753503,2016,4,438,438,HHW,20569,1,HI,20571,49,1,1,20160425,,,O,O,,M,1967,7232016,,,HA,59254881733,452,WB
34343,2016,4,135,135,NYC,20545,1,NY,20552,12,2,1,20160401,,,G,O,,M,2004,6292016,M,,BA,55441703233,177,WT
3835875,2016,4,111,111,NYC,20565,1,NY,20574,31,2,1,20160421,,,G,O,,M,1985,7192016,F,,BA,56526347233,8005,WT
2167869,2016,4,133,264,BOS,20556,1,NY,20560,42,1,1,20160412,ANK,,G,O,,M,1974,10112016,M,,DL,93338855630,27,B1
3548734,2016,4,332,332,ORL,20563,1,FL,20574,9,2,1,20160419,CSB,,G,O,,M,2007,10182016,F,,LH,93985654730,464,B2
642558,2016,4,117,117,MIA,20548,1,FL,20559,43,2,1,20160404,,,O,O,,M,1973,7022016,,,AZ,55622728433,630,WT
3652687,2016,4,109,109,FTL,20564,1,FL,20568,45,2,1,20160420,,,O,O,,M,1971,7182016,,,NK,56488906033,270,WT
3360046,2016,4,213,213,NYC,20562,1,CT,,66,2,1,20160418,BMB,,G,,,,1950,10172016,F,,AI,93862058730,101,B2
32221,2016,4,135,135,NYC,20545,1,FL,20559,53,2,1,20160401,,,G,O,,M,1963,6292016,F,,AA,55417662833,279,WT
4300706,2016,4,148,112,MIA,20567,1,,20584,41,2,1,20160423,,,O,Q,,M,1975,7212016,,,TB,59116687833,623,WT
1215382,2016,4,245,245,PHO,20551,1,CA,20569,42,1,1,20160407,SHG,,G,O,,M,1974,10062016,M,,DL,92993709530,186,B1
6057882,2016,4,252,209,AGA,20574,1,GU,20578,58,2,1,20160801,,,A,D,,M,1958,6132016,F,3943,UA,79042010927,827,GMT
4511860,2016,4,135,135,ATL,20568,1,GA,20571,51,1,1,20160424,,,O,O,,M,1965,7222016,,,BA,59211898233,227,WB
80898,2016,4,261,261,DET,20545,1,AR,20560,29,2,1,20160401,RID,,G,O,,M,1987,9302016,M,,AA,92472373730,51,B2
3387259,2016,4,438,438,ORL,20562,1,NY,20576,34,2,1,20160418,,,G,O,,M,1982,7162016,F,,QF,56357999633,11,WT
991350,2016,4,111,111,MIA,20550,1,FL,20555,57,2,1,20160406,,,O,O,,M,1959,7042016,,,AA,55713814933,1536,WT
1040218,2016,4,251,251,NYC,20550,1,NY,20568,74,2,1,20160406,TLV,,G,O,,M,1942,10052016,F,,CM,92848386730,808,B2
1232307,2016,4,438,438,SFR,20551,1,CA,20561,62,2,1,20160407,,,G,O,,M,1954,7052016,F,,CX,55785048033,892,WT
3425763,2016,4,577,577,HOU,20562,1,TX,20619,44,1,1,20160418,GTM,,G,I,,M,1972,10172016,M,,AV,93884557330,368,B1
2933080,2016,4,245,206,MIA,20560,1,CA,20569,42,2,1,20160416,HNK,,G,O,,M,1974,10152016,F,,WS,93712188230,1754,B2
5516628,2016,4,438,438,HHW,20573,1,HI,20582,52,2,1,20160429,,,G,O,,M,1964,7272016,M,,HA,59489817933,452,WT
2362315,2016,4,245,245,DAL,20557,1,TX,20562,43,1,1,20160413,SHG,,G,O,,M,1973,10122016,M,,AA,93441170230,262,B1
1598903,2016,4,135,135,MIA,20553,1,,20556,64,2,1,20160409,,,T,O,,M,1952,7072016,F,,AA,754932985,1182,WT
5713141,2016,4,148,112,MIA,20574,1,FL,20588,34,2,1,20160430,,,O,O,,M,1982,7282016,,,AB,59524716233,7210,WT
5735642,2016,4,213,213,CHI,20574,1,GA,20613,64,2,1,20160430,MDR,,G,O,,M,1952,10292016,M,,QR,94990217830,725,B2
5673587,2016,4,116,116,DUB,20574,1,NY,20577,28,2,1,20160430,,,G,O,,M,1988,7282016,F,,EI,59506733033,105,WT
4882428,2016,4,148,112,ATL,20570,1,AL,20575,53,1,1,20160426,,,G,O,,M,1963,7242016,M,,DL,59296675233,15,WB
2546113,2016,4,245,245,PHO,20558,1,IL,20567,35,2,1,20160414,GUZ,,G,O,,M,1981,10132016,F,,HU,93528428730,497,B2
5731122,2016,4,213,213,NYC,20574,1,MD,20601,13,2,1,20160430,,,O,O,,M,2003,10292016,,,KU,95016500430,101,B2
2709302,2016,4,135,135,NYC,20559,1,IL,20668,57,1,1,20160415,,,O,I,,M,1959,7132016,,,KL,56198252033,611,WB
1225506,2016,4,268,268,SFR,20551,1,CA,20557,34,2,1,20160407,,,G,N,,M,1982,7042016,F,,BR,55739854633,28,WT
435495,2016,4,108,108,BOS,20547,1,MA,20550,40,1,1,20160403,,,O,O,,M,1976,7012016,,,DL,55563637333,127,WB
5512209,2016,4,268,268,SFR,20573,1,CA,20581,42,1,1,20160429,,,G,O,,M,1974,7272016,F,,BR,59502011333,28,WB
1364080,2016,4,123,123,TOR,20552,1,CA,20558,41,1,1,20160408,,,G,O,,M,1975,7062016,M,,9E,55807415733,3848,WB
5292921,2016,4,343,343,HOU,20572,1,TX,20592,44,2,1,20160428,LGS,,G,O,,M,1972,10272016,M,,EK,94785876230,211,B2
2496521,2016,4,123,123,NYC,20558,1,NY,20568,47,2,1,20160414,,,G,K,,M,1969,7122016,F,,DL,56143751733,49,WT
4739992,2016,4,254,276,HHW,20569,1,HI,20573,31,2,1,20160425,,,G,O,,M,1985,7232016,F,,KE,59250985933,53,WT
706970,2016,4,299,299,SFR,20548,1,,20569,48,2,1,20160404,ULN,,G,O,,M,1968,10032016,M,,UA,92724327830,889,B2
5762766,2016,4,343,343,NYC,20574,1,NC,20595,47,2,1,20160430,LGS,,G,O,,M,1969,10292016,M,,W3,94957132530,107,B2
5002887,2016,4,689,689,NYC,20570,1,NY,20571,45,2,1,20160426,RDJ,,G,O,,M,1971,10252016,M,,AA,94558964630,974,B2
4541593,2016,4,245,245,NEW,20568,1,TX,20573,41,1,1,20160424,SHG,,G,O,,M,1975,10232016,M,,CA,94449394530,995,B1
5707240,2016,4,135,135,NAS,20574,1,FL,20575,33,2,1,20160430,,,O,R,,M,1983,7282016,,,YX,59555902133,4427,WT
4043656,2016,4,116,116,TAM,20566,1,FL,20573,40,2,1,20160422,,,O,O,,M,1976,7202016,,,BA,59080869033,2167,WT
2859914,2016,4,689,689,MIA,20559,1,FL,20564,50,2,1,20160415,RCF,,G,O,,M,1966,10142016,M,,AA,93562352730,214,B2
307397,2016,4,438,438,HHW,20546,1,HI,20560,21,2,1,20160402,,,G,O,,M,1995,6302016,M,,HA,55507460333,452,WT
1760330,2016,4,687,687,MIA,20553,1,FL,20567,62,2,1,20160409,BNS,,G,O,,M,1954,10082016,M,,AR,93136087030,1304,B2
3506997,2016,4,135,135,NYC,20563,1,NY,20564,40,1,1,20160419,,,G,O,,M,1976,7172016,M,,AA,56451281433,141,WB
3029600,2016,4,582,582,LOS,20560,1,CA,20585,40,2,1,20160416,MTR,,H,I,,M,1976,8062016,M,,CP,87582498830,5746,B2
873211,2016,4,251,251,WAS,20549,1,MD,20562,29,2,1,20160405,TLV,,G,O,,M,1987,10042016,M,,OS,92809172630,93,B2
4302956,2016,4,148,112,NYC,20567,1,NY,20585,43,1,1,20160423,FRN,,G,O,,M,1973,4222018,M,,LH,94352639430,410,E2
5429364,2016,4,111,111,ORL,20573,1,FL,20581,56,2,1,20160429,,,O,O,,M,1960,7272016,,,AF,59483846733,90,WT
252362,2016,4,135,135,ORL,20546,1,NE,20553,61,2,1,20160402,,,O,O,,M,1955,6302016,,,VS,55475194633,3,WT
5743519,2016,4,245,245,NYC,20574,1,CA,20619,21,3,1,20160430,GUZ,STU,T,O,,M,1995,D/S,F,,CX,904654885,888,F1
3481453,2016,4,696,696,NCA,20562,1,FL,20569,59,2,1,20160418,,,T,N,,M,1957,10172016,M,,ARU,817204885,821,B2
446046,2016,4,116,116,DUB,20547,1,NY,20574,49,2,1,20160403,,,G,I,,M,1967,7012016,F,,EI,55527210933,105,WT
2751431,2016,4,340,340,OGG,20559,1,PA,20569,14,2,1,20160415,NRB,,G,O,,M,2002,10142016,M,,BA,93625638430,67,B2
1211380,2016,4,245,245,LOS,20551,1,CA,20556,63,2,1,20160407,,,O,O,,M,1953,10062016,,,MU,92956599130,583,B2
441018,2016,4,111,111,WPB,20547,1,NV,20560,6,2,1,20160403,,,G,O,,M,2010,7012016,M,,BA,55580894533,275,WT
2825582,2016,4,582,582,MIA,20559,1,FL,20565,37,2,1,20160415,MEX,,G,O,,M,1979,10142016,M,,AM,93607079630,420,B2
3078710,2016,4,696,696,MIA,20560,1,FL,20643,63,2,1,20160416,CRS,,G,N,,M,1953,10152016,F,,S3,93744993030,1525,B2
852702,2016,4,148,112,DAL,20549,1,CA,20584,57,2,1,20160405,,,O,N,,M,1959,7032016,,,LH,55682352033,452,WT
5724005,2016,4,209,209,HHW,20574,1,HI,20581,65,2,1,20160430,,,G,O,,M,1951,7282016,M,,KE,59537433133,1,WT
1016822,2016,4,135,526,KOA,20550,1,OH,20556,17,2,1,20160406,CUS,,G,O,,M,1999,10052016,F,,AA,92896610730,848,B2
5928085,2016,4,438,438,HHW,20567,2,,,74,2,1,20160520,,,A,W,,M,1942,7212016,M,3576,,2984311027,,WT
2479583,2016,4,103,103,TAM,20558,1,FL,20573,77,2,1,20160414,,,O,O,,M,1939,7122016,,,LH,56157243133,482,WT
3484147,2016,4,103,103,MIA,20563,1,FL,,63,2,1,20160419,,,G,,,,1953,7172016,F,,AB,56422652033,7000,WT
2012102,2016,4,140,140,BOS,20555,1,MA,20561,40,1,1,20160411,,,O,O,,M,1976,7092016,,,DL,56000628933,127,WB
5446642,2016,4,131,131,NYC,20573,1,RI,20581,30,2,1,20160429,,,G,O,,M,1986,7272016,M,,LX,59451221633,16,WT
1369267,2016,4,130,130,LOS,20552,1,CA,20562,34,2,1,20160408,,,G,O,,M,1982,7062016,M,,SK,55825048733,939,WT
5015059,2016,4,108,108,CHI,20571,1,IL,20575,69,2,1,20160427,,,O,O,,M,1947,7252016,,,SK,59360367033,943,WT
5258247,2016,4,209,209,HHW,20572,1,HI,20576,27,2,1,20160428,,,O,O,,M,1989,7262016,,,KE,59403341333,1,WT
3477144,2016,4,691,691,LOS,20562,1,,20563,26,2,1,20160418,,,T,O,,M,1990,10172016,M,,CM,818682485,360,B2
4693164,2016,4,130,130,SFR,20569,1,CA,20574,40,1,1,20160425,,,G,O,,M,1976,7232016,M,,SK,59258965433,935,WB
3468375,2016,4,586,586,MIA,20562,1,FL,20625,41,1,1,20160418,PTP,,G,O,,M,1975,10172016,M,,7I,93884681030,904,B1
5358837,2016,4,582,582,NYC,20572,1,TX,20575,49,2,1,20160428,MEX,,G,O,,M,1967,10272016,M,,AM,94802741030,418,B2
5646741,2016,4,689,689,ORL,20573,1,FL,20583,33,2,1,20160429,RDJ,,G,O,,M,1983,10282016,M,,JJ,94907635230,8094,B2
3079773,2016,4,734,120,NYC,20560,1,NY,20568,54,2,1,20160416,VIL,,G,O,,M,1962,10152016,M,,AY,93729011930,5,B2
2916461,2016,4,148,112,MIA,20560,1,FL,20580,23,2,1,20160416,,,G,O,,M,1993,7142016,M,,LH,56270468033,460,WT
3535501,2016,4,245,245,NEW,20563,1,PA,,56,2,1,20160419,GUZ,,G,,,,1960,10182016,F,,UA,93983977130,87,B2
5433584,2016,4,117,117,PHO,20573,1,WA,20577,65,2,1,20160429,,,G,O,,M,1951,7272016,M,,LH,59465207133,490,WT
2756515,2016,4,438,438,SUM,20559,3,CA,20572,26,2,1,20160415,,,Z,K,,M,1990,7132016,M,,,56221575833,LAND,WT
1984857,2016,4,115,124,ATL,20555,1,FL,20562,64,2,1,20160411,,,G,O,,M,1952,7092016,M,,KL,56018593733,621,WT
692088,2016,4,245,206,SEA,20548,1,WA,20674,20,3,1,20160404,HNK,,G,O,,M,1996,D/S,F,,DL,92724278230,16,F1
3501748,2016,4,130,130,NEW,20563,1,NY,20569,51,2,1,20160419,,,G,O,,M,1965,7172016,F,,SK,56429280533,903,WT
2557045,2016,4,260,260,FTL,20558,1,CA,20663,73,2,1,20160414,MNL,,G,O,,M,1943,10132016,F,,PR,93549541330,104,B2
674661,2016,4,148,112,NYC,20548,1,NY,20552,54,2,1,20160404,,,G,O,,M,1962,7022016,F,,SQ,55591887133,26,WT
499823,2016,4,245,245,STR,20547,3,CA,20554,36,1,1,20160403,CDJ,,Z,I,,M,1980,8152016,M,,,88332864730,583,B1
2536368,2016,4,209,209,ORL,20558,1,TN,20626,36,1,1,20160414,TKY,,G,O,,M,1980,12112017,M,,JL,93486634130,12,E2
1185184,2016,4,135,135,LOS,20551,1,CA,20558,68,2,1,20160407,,,G,O,,M,1948,7052016,M,,NZ,55792305333,1,WT
4889422,2016,4,209,209,LOS,20570,1,,20583,45,2,1,20160426,,,O,O,,M,1971,7242016,,,JL,59298315133,782,WT
1032729,2016,4,213,213,PHI,20550,1,NJ,,70,2,1,20160406,MDR,,G,,,,1946,10052016,M,,BA,92912738530,69,B2
4687494,2016,4,123,123,TOR,20569,1,OH,20580,43,2,1,20160425,,,G,O,,M,1973,7232016,M,,ZX,59246486933,7365,WT
3870400,2016,4,148,112,ATL,20565,1,CA,20571,35,2,1,20160421,,,O,O,,M,1981,7192016,,,DL,56525407733,131,WT
1355619,2016,4,111,111,MIA,20552,1,FL,20564,15,2,1,20160408,,,G,O,,M,2001,7062016,M,,AF,55836051433,90,WT
